reports,age,income,share,expenditure,owner,selfemp,dependents,months,majorcards,active,card
1,44.5,4,.01795825,59.194172,1,0,0,36,1,13,1
3,43.25,6.7199998,.031428121,175.9975,1,0,3,30,1,27,0
2,50,4.3000002,.036202788,129.3933,1,1,1,264,1,15,1
0,31.75,3.5,.01055514,30.369169,1,0,1,36,1,5,1
1,43.25,3.95,.00030379751,0,1,0,2,27,1,4,1
5,27.16667,4,.00030000001,0,1,0,0,37,1,7,0
0,24.91667,2.4000001,.23063,461.26001,0,0,1,164,0,1,1
0,49.666672,2.7,.088770367,199.73331,1,0,0,120,0,3,1
0,28.33333,6.5999999,.007129848,38.714161,0,0,2,55,1,7,1
0,26.5,2.7,.041117039,92.263344,0,0,0,18,1,0,1
0,29.41667,4.0999999,.042647559,145.3792,0,0,0,13,1,0,1
0,71.833344,7.7010002,.06251058,400.91171,1,0,1,24,1,9,1
0,24.5,2.8,.059555709,138.7133,0,0,0,5,1,0,0
0,25.08333,3.1199999,.042456411,110.3033,0,0,2,3,1,6,1
0,24.91667,2.3,.02855478,54.646671,0,0,0,30,1,2,1
0,30.08333,3.6700001,.001798365,4.583333,1,0,0,57,1,3,1
0,32.583328,6.5,.0001846154,0,1,0,0,50,1,6,1
0,23.08333,2.5599999,.15024219,320.51669,0,0,1,11,1,2,0
0,48.916672,3.5,.067887999,197.92329,1,0,0,48,1,9,1
0,25.33333,3.24,.025631171,68.870827,0,0,0,30,1,19,0
0,25.33333,3.48,.05121034,148.25999,1,0,0,14,1,5,1
0,24.91667,2.938,.028127979,68.533333,0,0,0,14,1,0,0
1,29.16667,2.4749999,.00048484851,0,0,0,1,12,0,5,0
5,28.58333,3.1199999,.00038461541,0,0,0,0,13,0,7,1
0,32.333328,2.5,.00047999999,0,0,0,1,60,1,0,0
0,26.5,3,.048655659,121.5558,1,0,0,12,1,4,1
0,34.333328,6,.017262001,86.226669,1,0,1,48,1,5,1
0,28.41667,2.5999999,.048543841,105.095,1,0,0,27,1,6,1
0,23.58333,3.9000001,.01830487,58.990829,0,0,1,14,1,7,0
1,30.83333,2.5,.00047999999,0,0,0,0,18,1,6,1
1,34.666672,3.3,.00036363641,0,0,0,3,48,0,3,1
0,31.5,5.9050002,.0251939,123.8917,0,0,1,12,1,2,1
1,36.166672,7.8000002,.01210897,78.541656,1,0,1,24,1,18,1
3,32.416672,2.0599999,.00058252428,0,0,0,0,48,1,8,1
0,31.25,5.6964998,.008123409,38.0625,1,1,2,84,0,26,0
0,28.08333,2.1600001,.025726849,46.14167,0,0,2,7,1,0,1
3,41.583328,4.5999999,.00026086959,0,0,0,0,57,1,3,0
0,21.75,3.5,.090861998,265.01419,0,0,2,42,1,9,1
0,30.25,2.55,.03532235,74.726669,1,0,1,11,1,0,0
0,43.5,1.7472,.074013852,107.7642,1,0,0,18,0,2,1
0,29.58333,1.95,.0045641032,6.5,1,0,2,96,1,2,1
0,33.75,5,.050173402,209.0558,1,0,3,10,1,10,1
0,24.16667,2.8896,.080177538,193.0675,0,0,0,12,0,0,0
0,25.41667,2.7,.064170741,144.3842,1,0,1,17,1,8,1
0,24.25,4,.1076917,358.9725,0,0,0,7,1,10,1
0,24.08333,2.3,.030990001,59.147499,0,0,0,12,1,0,1
0,32,2.4000001,.00050000002,0,0,0,1,11,1,8,0
0,46.166672,2.5999999,.0004615385,0,0,0,0,61,1,8,1
0,21.91667,2.4000001,.23263919,465.19501,1,0,1,168,1,4,1
0,36.25,2.52,.067813888,142.24249,0,0,2,53,0,3,0
0,23.83333,1.5599999,.38600191,501.80249,0,0,0,33,0,1,1
0,49.416672,2.4000001,.044379581,88.592499,0,1,0,14,1,6,1
0,26.08333,2,.1700255,282.87579,0,0,0,2,1,2,1
1,29.16667,2.5799999,.1680209,361.16171,0,0,0,6,1,12,1
0,33,3.1500001,.05726571,150.1767,0,1,0,128,0,3,0
0,29.33333,2.3,.04004043,76.244164,0,0,2,24,0,5,1
0,47.583328,4.6500001,.01516022,58.245831,0,0,2,25,1,11,1
0,21.58333,3.1199999,.033967949,88.23333,0,0,0,56,1,3,1
0,30.41667,2,.0048000002,7.083333,1,0,3,45,1,14,1
6,62.916672,2.55,.00047058819,0,0,0,2,20,0,13,0
1,21.58333,2.46,.1409972,289.04419,0,0,1,4,1,11,1
0,30.66667,3.8,.032518949,102.9767,0,0,0,26,0,1,1
0,47.75,2.6372001,.0066358261,13.91667,1,0,0,4,1,12,1
1,39.75,7,.109958,641.42157,1,0,2,30,0,22,1
0,53.166672,2.8,.00042857139,0,0,0,1,156,0,11,1
0,22.83333,3.1475,.000381255,0,0,0,2,19,0,0,1
1,24.91667,6,.00019999999,0,0,0,2,17,1,2,1
0,25.16667,3.25,.031239999,84.275002,0,0,0,6,1,17,1
0,61.083328,4.3200002,.036972459,132.8508,1,0,1,252,0,0,1
0,29.16667,2.5,.076725602,159.595,0,0,0,7,1,21,1
0,35.333328,3,.054017998,135.045,0,0,1,6,1,8,1
0,26.08333,3.5,.085950002,250.5208,0,0,0,52,1,2,1
0,42.75,4.5599999,.049658991,188.6208,0,0,0,144,1,11,1
0,27.58333,2.76,.01036232,23.25,0,0,0,30,1,1,1
0,22.5,2.5350001,.1013325,214.065,1,0,2,23,1,9,1
7,40.916672,3.2388,.00037050759,0,0,0,0,50,1,16,0
2,35.166672,3.8399999,.00031249999,0,0,0,0,38,0,2,1
0,32.833328,1.3200001,.038755309,42.630829,0,0,1,6,1,2,1
0,25.83333,3.9000001,.0003076923,0,0,0,0,18,1,3,1
0,56.916672,2.04,.00058823533,0,1,0,0,35,1,11,1
1,30.16667,7.2904,.078185007,474.5,1,0,4,43,1,14,1
0,25.08333,7.5,.04870107,304.38171,1,0,0,300,1,8,1
0,34.583328,3.2604001,.029107161,78.750832,0,0,1,31,1,6,1
0,24.66667,1.632,.17542461,238.3275,0,0,1,4,1,5,1
0,40.75,8,.046671379,311.14249,1,0,2,38,1,0,1
0,31.33333,2.2,.042161819,77.046669,1,0,2,17,1,16,1
0,27.83333,5,.0289768,120.4033,1,0,1,24,1,0,1
0,30.83333,3,.062628999,156.57249,1,0,2,72,1,8,1
0,46.25,2,.00685,10.58333,1,0,0,76,1,1,1
0,20.5,1.54,.089596763,114.8158,0,0,0,6,1,2,1
0,28,1.5,.00079999998,0,0,0,1,5,0,0,1
0,51.666672,3,.072106332,179.76579,1,0,0,121,1,0,1
1,41.833328,5,.1501082,625.36749,1,0,3,84,1,7,1
0,51.75,4.7231998,.02165545,84.902496,1,0,1,60,0,0,0
0,53.5,1.5,.00079999998,0,1,0,0,57,0,6,0
0,26.08333,2.3,.03560869,67.666656,0,0,0,24,1,0,1
0,20.5,1.6,.083831877,111.6925,0,0,0,3,1,0,1
0,27.75,2.2,.14034639,257.3017,0,0,0,3,0,1,1
0,23.25,4.3200002,.1877141,675.77081,0,0,2,36,1,11,1
0,23.08333,2.5999999,.0004615385,0,0,1,0,37,1,7,1
0,20.33333,1.6752,.17573839,245.3308,0,0,0,10,1,0,1
0,83.5,2.8724999,.0058485642,13.33333,1,1,0,38,0,11,1
0,24.5,2.5999999,.06905923,149.545,0,1,0,21,1,2,0
0,33.75,2.9000001,.104841,253.3658,1,0,2,14,1,20,1
0,25.08333,2.6500001,.0096509438,20.47917,0,0,0,12,1,9,1
0,26.91667,1.9,.02667368,41.816669,0,0,0,18,1,9,1
0,65.916656,2.95,.048561361,118.7133,1,0,1,230,1,19,1
0,21.58333,3.1199999,.08677917,225.4592,0,0,1,10,0,6,1
0,35,4.1125002,.02962699,101.2008,1,0,1,37,1,23,1
1,46,6,.00019999999,0,1,0,2,84,1,46,0
0,25.33333,2,.0066519999,10.42,0,0,0,24,1,19,1
2,35.916672,3.3800001,.0003550296,0,1,0,2,18,1,15,1
0,33.666672,3.5,.002742857,7.166667,0,0,0,12,1,0,0
0,30.08333,2.5999999,.0059615378,12.08333,1,0,4,51,1,16,1
11,26.41667,3.5,.00034285721,0,0,0,0,14,0,27,0
1,24.58333,2.8,.062976792,146.8625,0,0,0,14,1,11,1
0,37.75,5.9000001,.066041023,324.61829,1,0,3,28,1,11,1
0,46.25,5.4000001,.059772041,268.72421,1,0,4,204,1,7,1
0,29.5,2.8,.1067854,249.1658,0,0,0,50,1,3,1
0,43.833328,3.9000001,.01558974,50.083328,1,0,3,179,1,6,1
0,46.916672,3.4000001,.03101882,87.636673,0,0,0,42,1,4,0
0,21.83333,2.0799999,.1174231,203.3667,0,0,0,5,1,0,1
0,57.666672,2.5,.05074,105.125,1,0,0,24,1,13,0
1,23.66667,1.95,.030981541,50.178329,0,0,0,3,1,4,1
0,25.66667,2.0999999,.18692,327.10999,0,0,0,15,1,6,1
0,30.66667,3,.00039999999,0,1,0,1,28,1,6,1
1,34.833328,3.2,.06567625,175.1367,1,0,2,25,1,8,0
4,37.5,2.5999999,.0004615385,0,0,0,0,40,1,14,1
0,40.333328,3.0669999,.15969969,408.08249,0,0,2,18,0,0,0
0,24.41667,2.8,.0146375,33.570831,0,0,0,60,1,11,1
0,31.25,4.8000002,.1011433,404.48999,1,0,0,30,1,13,1
0,41.166672,4.7399998,.00025316459,0,1,0,0,13,1,0,1
0,29.83333,2.8,.034586068,80.450844,1,0,0,80,1,14,1
0,35.916672,4.1999998,.0026190481,8.333333,1,0,4,59,1,13,0
0,42.916672,4,.072133251,240.2775,0,0,2,180,1,9,1
4,25.83333,1.65,.00072727271,0,0,0,0,36,1,5,1
0,34.166672,4.3000002,.0249386,88.946671,0,0,1,12,1,2,0
0,63.5,6.4531999,.0001859543,0,1,0,0,42,1,13,1
1,21.91667,3,.004701667,11.00417,0,0,1,18,0,7,1
0,21.25,1.75,.1932389,281.8067,0,0,0,6,0,3,1
0,22.33333,1.8,.00066666672,0,0,0,0,3,0,6,1
0,22.91667,2.1500001,.0099562788,17.171671,0,0,0,12,1,1,1
0,23.83333,7.8800001,.00015228429,0,0,1,4,6,1,9,0
2,26.83333,2.5999999,.0004615385,0,0,0,0,12,1,9,0
0,35.833328,2.4200001,.059483469,119.625,1,0,0,56,1,10,1
0,41.083328,2.8,.037162859,86.546669,1,0,0,48,0,6,1
0,40.75,3.6400001,.03113791,94.118332,0,0,1,41,1,1,1
1,53.583328,9.9998999,.099870197,832.24329,1,0,3,120,1,3,1
0,20.75,1.95,.0006153846,0,0,0,0,14,0,1,0
2,34.833328,6.5,.1407468,762.37842,1,0,0,12,1,13,0
0,32.166672,3.8050001,.0084362682,26,1,0,0,51,1,7,1
0,40.75,2.1500001,.1270335,227.6017,0,0,1,67,0,16,1
2,38.583328,4,.1139598,379.86581,0,0,0,120,1,8,1
0,22.41667,3.0999999,.2400213,620.05499,0,0,0,3,1,0,1
0,31,4.0103998,.00029922201,0,0,0,0,42,1,0,1
0,29.08333,4.5799999,.01286856,48.615002,0,0,0,50,1,7,1
0,33.75,1.8,.13063391,195.45081,1,0,3,12,1,2,0
4,38,1.7095,.00070195971,0,0,0,2,42,1,2,0
0,21.91667,2.2593,.064989157,122.1917,1,0,0,6,1,0,1
0,26.41667,3.5,.1319654,384.8992,0,0,2,12,1,0,1
0,40.333328,9.9998999,.01560016,129.3333,1,0,4,72,1,21,1
0,23.75,1.5678,.00076540367,0,1,0,1,6,1,0,1
0,37.583328,2.9623001,.002227999,4.583333,1,1,1,93,1,13,1
1,27.75,2.7,.093621112,210.64751,0,0,0,9,1,13,1
0,21.66667,2.1600001,.1106287,198.54829,1,0,0,18,1,7,0
0,26.16667,4,.0012000001,3.166667,0,0,2,18,0,0,0
5,31.75,4.5,.0002666667,0,1,0,0,36,1,11,0
0,33.75,1.8,.00066666672,0,1,0,2,11,1,13,1
0,27.33333,2.75,.06718982,153.7267,0,0,0,6,1,3,1
0,39.75,2.4200001,.017019421,34.15583,1,0,1,49,1,25,1
0,23.25,2.25,.00053333328,0,0,0,3,12,1,0,1
0,23.91667,1.2,.001,0,0,0,0,15,0,0,1
2,28.16667,2.5999999,.0004615385,0,1,0,2,31,1,3,0
0,26.33333,1.5,.00079999998,0,0,0,0,8,1,0,0
0,25.33333,2.0999999,.19667479,344.18079,1,0,1,22,1,19,1
0,.1666667,3.24,.18436641,497.70581,1,0,3,25,1,16,1
0,36.583328,2.22,.00054054061,0,1,0,2,4,1,0,0
2,34.833328,4.9000001,.00024489799,0,0,0,2,408,1,3,0
0,41.583328,2.3,.045750439,87.105003,1,0,0,42,1,12,1
2,28.33333,3.3,.00036363641,0,0,0,1,36,1,17,0
3,44.583328,2.5,.00047999999,0,1,0,2,62,1,18,0
0,34,2.2049999,.04400998,80.868332,1,0,2,4,1,10,1
1,35.833328,2.4000001,.071714997,143.34669,1,0,0,27,1,18,1
0,22,2.7,.04682963,105.2833,0,0,0,15,1,7,0
0,34,3.7,.1893335,583.77832,1,1,2,5,1,2,1
5,27.66667,2.1199999,.00056603772,0,0,0,0,44,1,10,0
0,34.5,6.1999998,.18403821,950.86407,1,0,0,60,1,11,1
0,40.333328,2.5,.050901599,105.9617,0,0,1,24,1,2,1
1,24.25,2,.00060000003,0,0,0,0,52,0,3,1
0,30.16667,2.4000001,.00050000002,0,0,1,2,72,1,11,1
0,45,4.0300002,.04091464,137.0717,0,0,0,72,1,2,1
0,31.66667,3,.00039999999,0,0,0,0,12,0,0,1
0,24.91667,2.9000001,.00050862069,.3125,1,0,0,60,1,8,1
0,27.83333,1.99,.060387939,100.1433,1,0,1,12,1,5,1
0,56.916672,1.92,.20042241,320.67581,1,1,1,64,1,9,1
1,34.416672,5,.1640628,683.42828,1,1,1,108,1,6,1
2,32.583328,2.1600001,.00055555563,0,1,0,1,38,0,8,0
0,26.58333,2.2,.079697728,145.6958,0,0,0,30,1,3,1
0,20.41667,2.2375,.05063821,93.919167,0,0,0,27,1,1,1
2,40,2.4000001,.00050000002,0,0,0,0,72,1,6,1
0,40.166672,1.9,.1059958,167.82671,1,0,3,108,1,17,1
0,25.66667,5.5,.1535069,703.40668,1,0,1,30,1,13,1
0,32.083328,2.1600001,.00055555563,0,0,0,0,42,0,0,0
2,26,7,.22152901,1292.0031,0,1,0,13,1,31,1
3,36.916672,2.5999999,.0004615385,0,1,0,1,54,1,14,1
0,22.66667,2.5,.00047999999,0,0,0,0,27,1,0,1
0,28.25,3.9000001,.076612063,248.90581,0,0,0,48,1,10,1
0,49.166672,5.1999998,.01664154,71.529999,1,0,1,15,1,6,1
1,24.16667,3.25,.12853479,347.9483,0,0,0,12,0,5,1
0,32.666672,3.5999999,.0018333331,4.583333,0,0,0,25,1,2,0
0,32.583328,10,.099807806,831.73169,1,0,3,7,1,28,1
0,36,3.7,.033112429,101.7633,1,0,2,6,0,18,1
0,29.25,4.467,.1139494,424.1767,1,1,0,63,1,5,1
0,36.416672,5.1999998,.0002307692,0,1,0,2,12,1,0,1
0,22.91667,4.8000002,.058068961,232.2758,0,0,2,2,1,4,0
0,61,1.5,.26851669,335.5625,1,0,1,372,1,24,1
0,54.416672,1.5,.01661133,20.18083,0,0,0,24,0,1,1
0,25.66667,1.8504,.00064850837,0,0,0,0,14,1,0,1
0,30.33333,2.45,.058326531,119,0,0,0,8,1,0,1
0,27.08333,1.89,.044200528,69.032501,0,0,0,51,1,12,1
0,39,3.5,.04514543,131.67419,1,0,2,113,0,13,1
0,24.16667,2.7885001,.0004303389,0,0,0,0,4,1,0,1
0,47.083328,4.5,.13950001,523.125,1,0,0,3,1,13,1
4,24.83333,2.8,.00042857139,0,0,0,0,12,1,7,0
3,32.166672,2.8,.00042857139,0,1,0,3,106,0,11,0
0,33.083328,4.5,.104378,391.41751,0,0,1,36,1,2,1
0,45,3.8,.031374741,99.103333,1,0,1,90,1,3,1
0,32.833328,5,.00023999999,0,0,1,0,14,1,0,1
0,23.33333,2.7,.1686141,379.29831,0,0,0,2,1,0,1
2,25.16667,2.5,.00047999999,0,0,1,1,30,1,18,0
0,26.58333,3.2,.14956909,398.8508,1,0,2,12,1,0,1
0,22.91667,1.92,.021463539,34.091671,1,0,2,12,1,21,1
0,45.666672,2.3080001,.2200399,423.12671,0,0,1,94,1,5,1
0,29.16667,1.7,.00070588232,0,0,0,1,28,1,0,1
0,48.916672,3,.096702673,241.42329,1,0,2,120,0,3,1
0,39.75,2.45,.071495101,145.71919,1,0,3,38,1,8,0
0,20.08333,3.4000001,.00064705883,.91666669,0,0,0,15,0,0,1
0,32.916672,2.5,.245766,512.01251,0,0,1,6,1,9,1
0,39.666672,3,.1275373,318.51001,1,0,0,72,1,9,1
0,26.83333,3.1500001,.072260633,189.6842,0,0,0,6,1,0,1
0,27.25,3.5,.066702858,194.46671,0,0,0,6,1,0,1
0,19.58333,1.8,.121795,182.60921,0,0,0,12,1,0,1
0,24.08333,2.25,.1584613,297.03171,0,0,1,10,1,9,1
0,22.83333,2,.022984499,37.974171,0,0,0,25,1,11,1
0,27.08333,4.0999999,.115781,395.58499,1,0,2,41,1,14,1
0,23.83333,2.97,.08264108,204.5367,0,0,0,4,1,7,1
0,41.666672,5.5,.032444909,148.3725,1,0,3,9,1,0,1
0,27.25,3.1500001,.064939693,170.46671,1,0,2,24,1,9,1
0,46.5,3.5,.042289998,122.9292,0,1,2,48,1,1,0
0,21.08333,1.5344,.0043013562,4.583333,0,0,0,14,1,11,0
0,32.333328,5.0999999,.101359,430.6925,1,0,0,38,1,10,1
0,22.58333,2.25,.01111111,20.08333,0,0,0,12,1,4,1
0,25.58333,3.4100001,.006522581,17.785,1,0,1,7,1,6,1
0,35.25,3.7,.1221516,376.63419,1,0,1,12,1,0,1
0,34.583328,3.4000001,.00035294119,0,0,0,0,12,1,0,1
0,35.75,4.1399999,.13753089,474.065,1,0,0,12,1,18,1
4,38.25,4.8000002,.00025000001,0,1,0,1,42,1,6,0
0,34.75,7,.050239861,293.0658,1,0,3,3,1,0,1
0,28.75,7,.1083524,631.97247,1,1,0,12,1,5,1
1,29.16667,2.2,.03820546,69.793327,0,0,0,49,1,7,1
0,28.58333,2.0599999,.00058252428,0,1,0,0,31,0,12,1
0,22.08333,1.536,.00078125001,0,0,0,0,12,0,3,0
3,36.5,4,.00030000001,0,1,0,0,28,1,12,0
0,43.833328,10.5,.001095238,8.75,1,0,4,168,1,16,1
0,32,3.05,.0501859,127.4725,0,0,0,62,0,10,1
1,56.916672,3.4837999,.062895402,182.09579,1,0,0,540,1,7,1
0,24.33333,3,.0027916669,6.145833,1,0,2,18,1,6,0
0,34.583328,5.0999999,.097004697,412.18671,1,0,4,3,1,0,1
0,53,2.45,.017718369,35.674999,1,0,0,3,1,11,0
0,31.16667,2,.1235615,205.93581,1,0,1,42,0,6,0
0,54.083328,4,.01336725,43.974171,1,0,1,188,1,13,0
0,45.833328,3.48,.064863794,188.105,1,1,1,16,1,21,1
0,20.83333,2,.0047499998,7.083333,1,1,0,18,0,3,1
0,27.33333,2.1500001,.27038461,484.43921,0,0,0,6,1,12,1
0,37.583328,4.4749999,.00026815641,0,0,0,2,60,1,15,1
0,33.25,1.7,.0067258822,8.7783337,0,0,0,146,1,17,1
0,28.08333,3,.069969997,174.925,0,0,0,18,1,11,1
0,27.16667,2.3557999,.01112149,21.33333,1,0,2,6,1,5,1
0,50,4.5,.096265331,360.995,1,0,2,301,1,11,1
0,48.333328,3.7,.037222158,114.6017,1,0,2,192,0,7,1
0,25.25,5.5,.02479182,113.2958,1,1,0,16,1,0,1
0,30.75,3.3740001,.01200622,33.5075,1,0,0,10,1,9,0
0,63.166672,5.5,.020481819,93.625,1,0,1,192,1,15,1
1,32.333328,6,.00019999999,0,1,0,4,18,1,4,1
0,28.41667,6.9000001,.072314046,415.80579,1,0,0,14,1,0,1
0,28.91667,2.75,.3822785,875.88843,1,0,1,3,1,3,1
0,.58333331,2.5,.083171196,173.0233,0,0,0,150,1,5,1
0,25.66667,2,.0049000001,7.416667,0,0,0,26,1,13,0
0,21.91667,2.6875,.074126877,165.92999,0,0,3,85,1,12,1
0,27.16667,2.6796,.0072772061,15.58333,0,0,4,36,1,4,1
0,22.5,1.8,.1196106,178.9158,0,0,0,6,0,2,1
0,25.33333,1.5599999,.035019871,44.942501,0,0,1,12,1,0,0
0,20.16667,1.5,.1196407,149.5508,0,0,0,3,1,3,1
0,25,1.8803999,.00297809,3.75,0,0,0,4,1,5,1
2,36.583328,2.52,.0004761905,0,1,0,0,77,1,9,0
0,19.66667,2.2348001,.044748969,82.920837,0,0,0,133,0,5,0
0,31.25,1.78,.00067415729,0,0,0,0,14,1,0,0
0,29.08333,4.0100002,.002743142,8.333333,0,0,0,120,1,15,1
0,51.583328,12.4999,.29755491,3099.5049,1,0,1,120,1,21,0
0,31.5,1.6,.2253456,300.46078,0,0,0,6,1,8,1
0,46.5,5,.027240001,112.9167,1,0,1,7,1,7,1
0,24.66667,2.2750001,.049834721,94.144997,1,0,2,31,1,6,1
0,54.75,3.4000001,.076037347,215.43919,0,0,1,12,1,7,1
0,21.41667,1.75,.024458289,35.168331,1,0,0,131,1,3,1
0,27.08333,3.25,.0086015379,22.4625,1,0,0,48,1,6,1
0,45.083328,3.9000001,.090640001,294.57999,0,0,0,120,1,12,1
0,35.916672,1.85,.00064864871,0,0,0,0,62,0,0,0
0,40.916672,4,.0033122499,10.29083,1,0,1,84,1,9,1
0,54.5,4.3000002,.1763946,632.08081,1,0,1,120,1,6,1
0,28.16667,3.5,.1119657,326.56671,1,0,2,48,0,7,1
1,34.083328,8.1000004,.1107659,747.66998,1,1,3,36,1,15,1
1,30,4,.05105425,170.1808,1,0,5,28,1,7,1
1,33.916672,2,.90632051,1510.5341,0,0,0,12,1,5,0
0,.75,3,.00039999999,0,0,0,0,18,0,2,0
0,51.25,5.3000002,.043441892,191.70171,0,0,1,108,1,2,1
7,25.91667,2.5999999,.0004615385,0,0,0,3,36,1,11,0
0,27.91667,2.52,.089612313,188.18581,0,0,1,12,1,0,1
0,23.83333,2.2,.00054545462,0,0,0,0,31,0,0,0
0,29,2.5,.52639562,1096.657,0,0,0,12,1,14,1
0,33.5,3.5,.094966002,276.98419,0,0,0,4,1,13,1
1,30.83333,4.3499999,.00027586211,0,0,0,0,28,1,5,0
0,38.75,1.6,.00075000001,0,0,0,0,51,1,1,1
0,32.166672,2,.023269,38.365002,0,0,2,24,1,4,1
1,43.333328,4.8000002,.37061271,1482.368,1,0,0,3,1,4,1
0,29.83333,3,.018550331,45.875832,1,0,2,28,1,4,1
0,62,1.638,.047001831,64.074173,1,0,0,270,0,1,1
2,35.5,2.9000001,.00041379311,0,0,0,1,102,1,21,1
0,21.5,2.3778999,.017999079,35.166672,0,0,0,7,0,5,0
0,38.25,2.3,.067608699,129.4167,1,0,0,3,1,3,1
0,39.583328,8.1000004,.098336183,663.76923,1,0,3,43,1,13,1
2,40.5,3.5699999,.00033613449,0,0,1,0,31,1,7,1
0,34.25,1.944,.00061728398,0,0,0,1,54,1,1,1
0,34.833328,2.75,.033149451,75.634171,1,0,0,151,1,11,0
0,28.16667,3.5,.0016,3.75,1,0,1,31,1,7,0
0,47.166672,7,.051671859,301.2525,1,0,1,144,1,8,1
0,28.16667,2.8,.096285,224.5817,0,0,0,5,0,1,1
0,22.41667,1.95,.03733385,60.584171,0,0,0,3,1,0,0
0,45.5,6.5,.0001846154,0,0,0,2,34,1,9,1
0,22.91667,2.5,.2395248,498.9267,0,0,0,2,1,0,1
1,37.083328,3,.003666667,8.333333,0,0,0,60,1,9,0
0,27.25,1.8,.070338331,105.5075,1,0,2,6,1,4,1
0,39.583328,2.5999999,.026230769,56.333328,1,0,3,70,1,9,1
0,51.833328,3.5999999,.070964999,212.4783,1,0,1,125,1,13,1
0,23.66667,2.3,.0077817389,14.33167,0,0,2,14,0,0,1
1,21.5,1.78,.00067415729,0,0,0,0,5,1,1,1
0,21.91667,3.8599999,.0003108808,0,1,1,0,18,1,8,0
0,45.583328,4.9000001,.01453408,58.930828,1,0,2,159,1,4,1
0,39.916672,3.5999999,.0003333333,0,0,0,0,14,0,0,0
0,42.25,3.2349999,.024765691,66.264168,1,0,2,36,1,3,1
2,27.5,1.85,.00064864871,0,0,0,0,24,1,12,1
0,25.75,1.85,.059652429,91.964172,1,0,0,24,1,9,1
0,25.41667,1.5599999,.1660628,215.8817,0,0,0,12,1,0,1
0,31.83333,4.0749998,.007014479,22.98667,1,0,1,101,1,9,1
5,25.25,3.3,.00036363641,0,1,0,1,75,1,23,1
0,24.16667,2.51,.1149625,240.38,0,0,0,10,1,12,1
0,28.16667,4.375,.02481051,89.955002,1,0,1,84,0,1,0
0,26.58333,2.3499999,.064885527,126.6508,0,0,1,26,1,2,0
0,20.91667,4,.042128999,140.34669,1,0,0,24,1,4,1
2,35.583328,5.0999999,.00023529409,0,1,0,1,63,1,8,1
0,32.166672,3,.1178903,294.5592,1,0,2,9,1,0,1
0,28.66667,3.5,.023580279,68.359169,1,0,5,42,1,12,1
0,39.75,3.5,.03496943,101.4942,1,0,0,12,1,0,0
0,34.833328,5.5,.23754311,1088.739,1,0,4,12,1,0,1
0,51.75,3.8,.01511711,47.787498,1,0,1,51,1,5,1
0,22.66667,1.79,.034041341,50.028332,0,0,0,3,1,0,1
0,38.25,5.0999999,.081079997,344.00671,1,0,3,126,1,17,1
0,46.25,8.9399996,.02528568,188.295,1,0,0,96,1,17,1
0,50.333328,7.0999999,.041481972,245.3517,1,0,2,12,1,0,1
0,32.083328,2.4000001,.14264131,285.2825,1,0,0,96,0,8,1
1,30.58333,3.3050001,.0066868379,17.58333,0,0,0,19,1,12,1
0,38.833328,6.5,.28978661,1569.677,1,0,4,117,1,18,1
0,39.583328,4.8099999,.01105884,43.744171,1,0,1,8,1,9,1
0,39.666672,3,.022404339,55.76083,1,1,1,132,1,22,1
0,41.666672,2.7,.043561108,97.512497,1,0,2,28,1,11,1
0,38.833328,5.4000001,.01299352,58.054161,1,1,0,108,1,17,1
0,37.083328,8.1239996,.031506032,213.1292,1,1,3,120,1,5,1
0,27.83333,3.04,.03792664,95.997498,0,0,0,13,1,0,1
1,29.5,2.0799999,.035451438,61.199169,1,0,2,12,1,11,1
0,28.91667,1.511,.00079417613,0,0,0,0,44,1,15,1
1,31.08333,3,.00039999999,0,1,0,2,51,1,2,0
0,30.33333,2.5999999,.29568619,640.65332,1,0,0,25,1,4,1
0,37.416672,2.5,.029833199,61.735828,1,0,2,120,0,4,1
0,44.583328,3.5,.01198229,34.53167,1,0,1,33,1,13,0
0,25.33333,2.4000001,.1066462,213.2925,0,0,0,5,1,10,1
0,26.83333,2.3199999,.0075862068,14,0,0,0,2,1,0,1
0,46.166672,2.5799999,.076733343,164.6433,1,0,2,120,0,15,1
0,28.08333,2.0999999,.090680003,158.6067,1,0,1,24,0,11,0
0,38.416672,2.3499999,.068537436,133.96919,0,0,1,72,1,8,0
0,46.75,2.8,.00042857139,0,1,0,1,84,1,2,0
2,52.25,3.7,.0003243243,0,0,0,4,1,1,6,1
0,37.166672,1.6799999,.00071428571,0,1,0,3,120,0,8,0
0,25.33333,2.6400001,.00045454549,0,0,0,0,24,1,33,1
1,28.25,2.3,.034896091,66.300827,1,0,1,24,1,14,1
2,35.333328,6.888,.01023621,58.505829,1,0,0,5,1,18,1
4,25.41667,4,.00030000001,0,0,0,0,36,1,32,0
0,28.16667,2,.060249999,100.4167,1,0,1,38,0,8,0
0,19,1.97,.00060913712,0,0,0,1,24,1,2,1
0,25.41667,3,.01046967,25.5075,0,0,2,3,1,11,0
0,26.08333,2.75,.1835625,420.58081,1,0,1,6,1,11,1
0,31.25,5,.074378401,309.91,1,0,2,12,1,12,1
0,33.666672,2.0999999,.044908099,78.255836,0,0,4,12,1,0,0
0,27.91667,4,.037091751,123.2225,1,0,2,2,1,0,1
1,48.333328,3,.031872328,79.175827,1,1,0,180,1,12,1
0,36.833328,3.3,.1568097,431.14331,0,0,0,3,1,0,1
